room_id,host_id,room_type,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price
488241,2396258,Entire home/apt,Santa Maria Maior,3,4.5,5,2.0,103.0
488628,2396258,Entire home/apt,São Vicente,2,0.0,4,2.0,68.0
488694,2396258,Entire home/apt,São Vicente,19,5.0,5,2.0,103.0
489178,727771,Entire home/apt,Santa Maria Maior,169,5.0,3,1.0,58.0
489264,2420278,Entire home/apt,Santa Maria Maior,41,4.5,2,1.0,64.0
489804,277909,Entire home/apt,Arroios,22,4.5,4,2.0,69.0
490354,2174752,Entire home/apt,Santa Maria Maior,10,4.0,6,2.0,93.0
491019,2174752,Entire home/apt,Santa Maria Maior,16,4.5,5,2.0,109.0
491097,2174752,Entire home/apt,Misericórdia,5,4.5,3,2.0,80.0
491181,2174752,Entire home/apt,Arroios,19,4.0,2,1.0,69.0
491368,2381723,Entire home/apt,Arroios,214,5.0,9,4.0,85.0
493169,2436137,Private room,Campolide,0,0.0,1,1.0,35.0
493274,2437170,Entire home/apt,São Vicente,298,5.0,2,1.0,104.0
493438,2437658,Entire home/apt,Penha de França,7,4.5,4,2.0,69.0
493982,2440437,Private room,Parque das Nações,17,4.5,1,1.0,75.0
495237,2446180,Entire home/apt,São Vicente,180,5.0,6,2.0,93.0
496195,647439,Entire home/apt,Santa Maria Maior,259,5.0,4,2.0,52.0
496935,2476571,Entire home/apt,Santa Maria Maior,191,4.5,6,2.0,109.0
497424,2455881,Entire home/apt,Santa Maria Maior,139,5.0,3,1.0,62.0
497713,1717560,Entire home/apt,Arroios,17,3.5,8,5.0,68.0
499250,2463888,Private room,Santa Maria Maior,189,4.5,3,1.0,37.0
500107,780618,Entire home/apt,Misericórdia,254,5.0,3,1.0,58.0
500840,1121762,Entire home/apt,Santa Maria Maior,199,4.5,2,1.0,37.0
501680,2475531,Private room,Alvalade,14,5.0,2,1.0,31.0
501780,2476022,Private room,Penha de França,1,0.0,1,1.0,26.0
505082,2490645,Private room,Avenidas Novas,1,0.0,2,1.0,64.0
505372,2491484,Private room,Alvalade,5,4.5,1,1.0,40.0
505847,914126,Entire home/apt,Santa Maria Maior,25,5.0,5,2.0,127.0
506047,2494477,Entire home/apt,Misericórdia,120,4.5,3,1.0,58.0
509010,2508366,Entire home/apt,Misericórdia,240,4.5,5,2.0,75.0
513465,2169711,Entire home/apt,Santa Maria Maior,77,4.5,2,1.0,62.0
514578,1717560,Entire home/apt,Santo António,12,3.0,6,4.0,79.0
514967,2117084,Private room,Campo de Ourique,54,4.5,2,1.0,44.0
515233,2537450,Entire home/apt,Penha de França,106,4.5,2,1.0,64.0
519119,2554870,Entire home/apt,Misericórdia,48,5.0,4,1.0,69.0
521153,2563358,Entire home/apt,Misericórdia,6,5.0,2,1.0,125.0
521384,914126,Entire home/apt,Misericórdia,30,5.0,3,1.0,138.0
523757,2010790,Private room,Arroios,12,3.5,2,1.0,18.0
524510,1549585,Entire home/apt,Misericórdia,51,4.5,4,1.0,56.0
524561,2579332,Entire home/apt,Misericórdia,206,5.0,4,1.0,58.0
525775,620702,Entire home/apt,Misericórdia,139,4.5,2,1.0,40.0
526669,2588400,Entire home/apt,Arroios,51,4.5,6,2.0,110.0
526713,2588611,Entire home/apt,Santa Maria Maior,142,4.5,4,2.0,46.0
526914,2589476,Private room,Ajuda,99,4.5,2,1.0,74.0
527150,1243754,Private room,Santa Maria Maior,248,4.5,2,1.0,27.0
527835,2593949,Entire home/apt,Penha de França,36,4.5,2,1.0,46.0
528641,2414871,Entire home/apt,Misericórdia,131,4.5,7,3.0,184.0
529003,2010790,Private room,Arroios,15,3.5,2,1.0,29.0
531399,2610763,Private room,Santo António,44,4.5,2,1.0,35.0
534953,2010790,Private room,Arroios,12,4.0,2,1.0,29.0
535226,2372087,Entire home/apt,Arroios,10,4.5,12,4.0,173.0
535949,2633826,Private room,Beato,3,4.5,2,1.0,33.0
536404,2635294,Private room,Areeiro,1,0.0,2,1.0,40.0
536424,2635324,Entire home/apt,Santa Maria Maior,64,5.0,5,4.0,93.0
536640,2635913,Entire home/apt,Campo de Ourique,62,4.5,8,4.0,104.0
536725,2636342,Entire home/apt,Misericórdia,22,4.5,5,2.0,80.0
537107,914126,Entire home/apt,Santa Maria Maior,34,5.0,8,3.0,138.0
538364,2644593,Entire home/apt,Santa Maria Maior,83,5.0,8,3.0,179.0
538390,616055,Entire home/apt,Santa Maria Maior,219,4.5,4,1.0,58.0
540190,1788136,Entire home/apt,São Vicente,97,4.5,3,1.0,97.0
540755,2804575,Entire home/apt,Misericórdia,16,4.5,2,1.0,64.0
542661,823551,Private room,Campo de Ourique,124,5.0,10,1.0,30.0
543024,2669924,Private room,Santa Maria Maior,13,4.0,2,1.0,16.0
543049,1029524,Entire home/apt,Misericórdia,111,4.5,8,3.0,115.0
543783,901710,Entire home/apt,Santa Maria Maior,198,5.0,4,2.0,57.0
545379,2681397,Entire home/apt,Santo António,108,4.5,16,5.0,320.0
547948,2693539,Entire home/apt,Santa Maria Maior,8,4.5,4,2.0,260.0
548474,1707186,Entire home/apt,Penha de França,2,0.0,6,2.0,115.0
550074,1549585,Entire home/apt,Misericórdia,75,4.5,6,2.0,79.0
550207,2704212,Entire home/apt,Santa Maria Maior,78,4.5,4,2.0,58.0
552937,2717587,Entire home/apt,Misericórdia,229,4.5,5,2.0,58.0
553369,2719392,Entire home/apt,Misericórdia,76,4.5,6,3.0,93.0
554957,1889357,Entire home/apt,Santo António,83,4.5,2,0.0,45.0
555169,2718773,Entire home/apt,Estrela,3,5.0,6,3.0,346.0
555172,2727077,Entire home/apt,Misericórdia,360,4.5,2,1.0,46.0
555230,2727077,Entire home/apt,Santa Maria Maior,188,4.5,6,2.0,52.0
555321,176410,Entire home/apt,Misericórdia,179,4.5,3,1.0,40.0
557764,2742343,Entire home/apt,Arroios,89,5.0,4,1.0,84.0
558363,2745833,Entire home/apt,Avenidas Novas,19,4.5,4,1.0,67.0
558523,2746396,Private room,Alcântara,46,5.0,1,1.0,35.0
559455,136230,Entire home/apt,Misericórdia,79,4.5,6,2.0,56.0
564050,2773320,Entire home/apt,Santa Maria Maior,172,5.0,4,1.0,61.0
565065,1526948,Entire home/apt,Santa Maria Maior,5,5.0,6,2.0,208.0
565581,2781047,Entire home/apt,São Vicente,93,4.5,4,1.0,58.0
568655,2798435,Entire home/apt,Santa Maria Maior,54,4.5,6,2.0,91.0
569687,2383254,Entire home/apt,Santa Maria Maior,82,4.5,2,1.0,58.0
573313,2820083,Entire home/apt,Benfica,12,4.5,4,2.0,74.0
573748,2823153,Private room,Arroios,72,5.0,2,1.0,29.0
574799,2511568,Private room,Misericórdia,56,5.0,1,1.0,52.0
578118,2010790,Private room,Areeiro,3,3.5,2,1.0,23.0
578123,2010790,Private room,Arroios,16,4.0,2,1.0,29.0
578827,1496930,Entire home/apt,Misericórdia,13,4.5,4,2.0,80.0
579469,2381723,Entire home/apt,Avenidas Novas,143,5.0,5,1.0,56.0
581972,2803281,Entire home/apt,Arroios,1,0.0,2,1.0,81.0
582178,2803281,Entire home/apt,Arroios,0,0.0,2,1.0,70.0
582396,1260300,Private room,Alvalade,0,0.0,1,1.0,46.0
582892,2871045,Entire home/apt,São Vicente,176,4.5,4,1.0,75.0
585175,2494477,Entire home/apt,Misericórdia,91,4.5,2,1.0,56.0
585285,2884698,Entire home/apt,Misericórdia,44,4.5,3,1.0,75.0
588252,230182,Entire home/apt,Santo António,66,4.5,4,2.0,75.0
590567,2914394,Private room,Misericórdia,85,4.5,2,1.0,29.0
591558,2196259,Entire home/apt,Santo António,51,4.5,3,2.0,69.0
593115,871575,Private room,Carnide,0,0.0,1,1.0,35.0
593624,2372087,Entire home/apt,Arroios,12,4.5,16,5.0,231.0
594877,2939406,Entire home/apt,Santo António,6,4.5,3,1.0,64.0
596011,2694962,Entire home/apt,São Vicente,130,4.5,2,1.0,37.0
596233,623759,Entire home/apt,Santa Maria Maior,97,4.5,3,2.0,46.0
596705,727771,Entire home/apt,Santa Maria Maior,240,5.0,2,1.0,58.0
597325,317313,Entire home/apt,Santa Maria Maior,11,4.5,4,1.0,80.0
597611,2669924,Private room,Santa Maria Maior,7,4.5,2,1.0,40.0
599107,2963967,Entire home/apt,Santo António,123,4.5,4,1.0,52.0
599109,812120,Private room,Misericórdia,0,0.0,4,1.0,115.0
599406,507901,Private room,Alvalade,16,4.5,2,1.0,29.0
600150,2437170,Entire home/apt,São Vicente,118,5.0,4,1.0,87.0
600482,573194,Entire home/apt,Misericórdia,36,4.0,4,1.0,40.0
600565,2971040,Entire home/apt,Misericórdia,83,5.0,3,1.0,60.0
602127,14693673,Entire home/apt,Santo António,1,0.0,4,1.0,64.0
604554,3812367,Entire home/apt,Misericórdia,141,4.5,4,1.0,60.0
607621,1759791,Entire home/apt,Misericórdia,34,4.5,10,4.0,58.0
608322,3015120,Entire home/apt,Misericórdia,61,4.5,4,1.0,98.0
608573,1779418,Entire home/apt,Estrela,59,4.0,3,1.0,40.0
608769,676330,Entire home/apt,Estrela,109,4.5,4,1.0,58.0
610528,2781047,Entire home/apt,Santo António,37,4.5,2,1.0,44.0
610771,3812367,Entire home/apt,Misericórdia,130,4.5,4,1.0,60.0
612831,3033288,Entire home/apt,Santa Maria Maior,233,4.5,6,2.0,69.0
612917,3025319,Entire home/apt,Arroios,156,4.5,2,1.0,35.0
613104,2781047,Entire home/apt,Santo António,60,4.5,4,2.0,64.0
616442,3050506,Entire home/apt,Santo António,12,4.5,6,3.0,150.0
618773,2669924,Private room,Santa Maria Maior,28,4.5,2,1.0,69.0
619913,3071929,Entire home/apt,São Vicente,113,4.0,2,1.0,48.0
621549,3051382,Entire home/apt,Arroios,183,4.5,4,1.0,46.0
622084,3083466,Entire home/apt,Misericórdia,129,5.0,4,1.0,58.0
623197,941411,Private room,Campo de Ourique,26,4.0,2,1.0,29.0
624477,1626377,Entire home/apt,São Vicente,21,4.5,4,2.0,44.0
625782,3104922,Entire home/apt,Misericórdia,20,4.5,6,3.0,156.0
625871,1416183,Entire home/apt,Santa Maria Maior,38,5.0,4,0.0,102.0
626018,3100736,Entire home/apt,São Vicente,113,4.5,4,2.0,69.0
627114,3104922,Entire home/apt,Misericórdia,31,4.5,4,1.0,66.0
627314,1815773,Private room,Avenidas Novas,5,5.0,2,1.0,29.0
629165,862470,Entire home/apt,Santa Maria Maior,28,4.5,6,3.0,64.0
629209,3125722,Entire home/apt,Misericórdia,64,4.5,2,1.0,46.0
629250,3101554,Private room,São Domingos de Benfica,0,0.0,2,1.0,35.0
630392,8694270,Private room,Estrela,120,4.5,1,1.0,19.0
630895,1872855,Entire home/apt,Santo António,72,4.5,3,1.0,56.0
630939,1851592,Private room,Beato,53,4.5,2,1.0,21.0
632724,2010790,Private room,Arroios,11,4.0,2,1.0,29.0
632742,2781047,Entire home/apt,Santo António,6,5.0,3,1.0,64.0
632865,387186,Entire home/apt,Estrela,198,5.0,2,1.0,48.0
635674,3168004,Entire home/apt,Belém,57,4.5,3,2.0,46.0
637142,3177307,Entire home/apt,Avenidas Novas,188,4.5,2,1.0,35.0
637227,3177612,Private room,Campo de Ourique,143,4.5,2,1.0,46.0
638603,3186226,Private room,Arroios,9,4.0,3,1.0,23.0
638748,2781047,Entire home/apt,Santo António,61,4.5,2,1.0,52.0
638749,2781047,Entire home/apt,Santo António,37,4.5,3,1.0,64.0
639675,1416183,Entire home/apt,Santa Maria Maior,47,4.5,4,1.0,84.0
640364,2914394,Private room,Misericórdia,140,4.5,2,1.0,46.0
640801,3200138,Entire home/apt,Misericórdia,127,5.0,4,1.0,64.0
642161,3083466,Entire home/apt,Misericórdia,35,5.0,3,2.0,58.0
642175,2068065,Entire home/apt,Misericórdia,25,4.5,8,3.0,162.0
642274,3209739,Entire home/apt,Misericórdia,79,5.0,4,1.0,75.0
643201,3215946,Entire home/apt,Arroios,20,4.5,2,1.0,80.0
643392,3215946,Private room,Arroios,11,5.0,2,1.0,93.0
643412,3215946,Entire home/apt,Arroios,37,4.5,8,3.0,93.0
643933,2372087,Entire home/apt,Arroios,88,4.5,12,4.0,115.0
643954,3221454,Entire home/apt,São Vicente,1,0.0,2,1.0,138.0
644056,3222443,Entire home/apt,Misericórdia,262,4.5,4,2.0,46.0
644425,3229397,Entire home/apt,São Vicente,53,4.5,4,2.0,33.0
645500,2358059,Entire home/apt,Ajuda,9,4.0,3,2.0,52.0
646676,867886,Entire home/apt,Santo António,40,4.5,15,6.0,173.0
648136,3250665,Entire home/apt,Misericórdia,120,4.5,6,2.0,57.0
649734,2372087,Entire home/apt,Misericórdia,45,4.5,15,4.0,173.0
649778,2372087,Entire home/apt,Santa Maria Maior,18,5.0,6,2.0,173.0
649826,3262036,Entire home/apt,Santo António,29,4.5,3,1.0,69.0
650820,3268913,Entire home/apt,Ajuda,4,4.5,5,2.0,49.0
654182,3290701,Entire home/apt,Ajuda,15,4.5,3,2.0,39.0
656057,3303813,Entire home/apt,Santa Maria Maior,196,4.5,4,2.0,64.0
656122,3303813,Entire home/apt,Santa Maria Maior,206,5.0,4,2.0,64.0
656673,3308104,Entire home/apt,São Vicente,177,4.5,6,2.0,64.0
656771,3308607,Entire home/apt,Misericórdia,138,5.0,4,1.0,99.0
660530,3333915,Entire home/apt,Santa Maria Maior,212,5.0,4,1.0,104.0
662288,2068065,Entire home/apt,Santo António,7,4.0,4,1.0,54.0
662869,1969293,Entire home/apt,Santa Maria Maior,0,0.0,6,2.0,133.0
663710,515924,Private room,Santo António,20,4.5,2,1.0,29.0
663861,3352660,Entire home/apt,Misericórdia,104,4.5,2,1.0,74.0
663904,3352923,Private room,Penha de França,4,4.5,2,1.0,35.0
664910,1282676,Entire home/apt,Santa Maria Maior,2,0.0,3,1.0,115.0
665039,867886,Private room,Santo António,5,4.0,2,1.0,30.0
669406,1474999,Private room,Santa Maria Maior,14,4.5,2,1.0,58.0
669690,3391088,Entire home/apt,São Vicente,34,4.5,3,1.0,64.0
670998,3400426,Entire home/apt,Santa Maria Maior,112,4.5,4,1.0,38.0
672125,867886,Private room,Santo António,3,5.0,2,1.0,21.0
674051,3422062,Entire home/apt,Santa Maria Maior,38,4.5,6,2.0,115.0
674472,758497,Entire home/apt,Misericórdia,2,0.0,4,2.0,114.0
675183,3429581,Entire home/apt,Arroios,11,4.0,4,1.0,58.0
675927,3433772,Entire home/apt,Santa Maria Maior,148,4.5,3,1.0,58.0
678817,3454891,Entire home/apt,Alvalade,100,5.0,3,1.0,36.0
678990,3455842,Private room,Lumiar,77,5.0,1,1.0,23.0
679226,3457018,Entire home/apt,Arroios,27,4.5,5,2.0,65.0
679616,2623391,Private room,Arroios,85,5.0,2,1.0,27.0
681129,3468059,Private room,Penha de França,55,4.5,3,1.0,18.0
681723,3471692,Entire home/apt,São Vicente,159,4.5,3,1.0,78.0
684995,1029524,Entire home/apt,Santo António,79,4.5,8,3.0,104.0
685732,3503745,Entire home/apt,Santa Maria Maior,29,5.0,8,3.0,104.0
686095,259834,Entire home/apt,Santo António,124,5.0,4,2.0,58.0
686195,1029524,Entire home/apt,Santo António,108,4.5,4,0.0,46.0
686438,915146,Entire home/apt,Misericórdia,64,5.0,6,2.0,80.0
687415,3508224,Private room,Santa Maria Maior,112,4.5,2,1.0,27.0
687510,3508789,Private room,Misericórdia,103,5.0,2,1.0,58.0
688279,181902,Entire home/apt,Misericórdia,77,4.5,10,3.0,114.0
688656,3497451,Entire home/apt,Santa Maria Maior,24,5.0,4,1.0,69.0
689000,3518523,Entire home/apt,Santa Maria Maior,209,4.5,4,1.0,23.0
691596,3535455,Entire home/apt,Avenidas Novas,14,4.5,3,1.0,58.0
691720,3536205,Entire home/apt,Santa Maria Maior,48,4.5,6,2.0,77.0
692227,3539350,Entire home/apt,Misericórdia,42,4.5,5,2.0,93.0
693253,3546148,Entire home/apt,Santa Maria Maior,148,5.0,4,2.0,74.0
693505,2635324,Entire home/apt,Santa Maria Maior,45,5.0,5,3.0,93.0
693886,3549065,Entire home/apt,Penha de França,101,4.5,11,5.0,266.0
696683,3567716,Entire home/apt,Misericórdia,0,0.0,4,2.0,69.0
697490,3573543,Private room,São Domingos de Benfica,12,5.0,2,2.0,18.0
697493,3573506,Shared room,Campo de Ourique,0,0.0,10,1.0,18.0
698395,3579878,Entire home/apt,Misericórdia,101,4.5,6,2.0,98.0
698966,1505056,Entire home/apt,Santa Maria Maior,123,4.5,6,2.0,102.0
698988,1277626,Entire home/apt,Santa Maria Maior,144,4.5,7,3.0,68.0
700509,2445147,Entire home/apt,Misericórdia,61,4.5,4,1.0,71.0
701131,2958677,Entire home/apt,Misericórdia,153,4.5,2,1.0,57.0
703945,1496930,Entire home/apt,Misericórdia,2,0.0,6,2.0,80.0
704134,972830,Entire home/apt,Santa Maria Maior,108,4.5,3,1.0,85.0
704462,332898,Private room,Santa Maria Maior,146,4.5,2,1.0,46.0
706077,3628019,Entire home/apt,Santa Maria Maior,58,5.0,4,1.0,93.0
706651,2381723,Entire home/apt,Alvalade,116,5.0,4,2.0,52.0
706775,3632755,Entire home/apt,Misericórdia,85,4.5,4,1.0,58.0
707577,2958491,Private room,Arroios,31,4.5,1,1.0,22.0
708940,1243754,Entire home/apt,Santa Maria Maior,97,4.5,5,3.0,87.0
709198,1369919,Entire home/apt,Olivais,2,0.0,6,3.0,123.0
710144,2958491,Private room,Arroios,16,4.5,1,1.0,25.0
712017,3665015,Entire home/apt,Areeiro,31,4.0,4,2.0,57.0
713782,3674919,Entire home/apt,Santa Maria Maior,29,4.5,7,3.0,207.0
715030,6191581,Entire home/apt,Santo António,106,4.5,4,1.0,58.0
715217,3684048,Entire home/apt,Misericórdia,97,4.5,6,2.0,69.0
716437,3692086,Entire home/apt,Alcântara,152,4.5,4,1.0,45.0
717540,3699511,Entire home/apt,Misericórdia,161,4.5,4,2.0,69.0
717667,1549585,Entire home/apt,Misericórdia,105,4.0,3,0.0,58.0
717698,1549585,Entire home/apt,Misericórdia,128,4.5,2,1.0,76.0
717717,1549585,Entire home/apt,Misericórdia,61,4.0,4,2.0,67.0
717722,1549585,Entire home/apt,Misericórdia,63,4.0,4,2.0,62.0
717728,1549585,Entire home/apt,Misericórdia,48,4.5,4,2.0,85.0
717739,1549585,Entire home/apt,Misericórdia,55,4.5,4,2.0,59.0
717746,1549585,Entire home/apt,Misericórdia,53,4.5,2,1.0,59.0
718479,2372087,Entire home/apt,Arroios,46,4.5,16,6.0,231.0
718511,2372087,Entire home/apt,Arroios,34,4.5,16,8.0,288.0
718535,3692657,Entire home/apt,Misericórdia,169,4.5,6,2.0,76.0
719913,2958491,Private room,Arroios,51,4.5,2,1.0,32.0
720167,3716977,Entire home/apt,Santa Maria Maior,260,4.5,4,2.0,58.0
720544,3719372,Entire home/apt,Misericórdia,156,5.0,2,1.0,64.0
720656,3720173,Entire home/apt,Estrela,50,5.0,8,3.0,90.0
722125,1243754,Entire home/apt,Santa Maria Maior,148,4.5,5,3.0,87.0
724394,3227272,Entire home/apt,Santa Maria Maior,1,0.0,4,1.0,115.0
724835,2730513,Entire home/apt,Santo António,172,4.5,4,1.0,50.0
725244,3750288,Entire home/apt,Misericórdia,69,4.5,4,2.0,69.0
725982,3755705,Entire home/apt,Areeiro,14,4.5,8,3.0,93.0
726202,764012,Entire home/apt,Misericórdia,92,4.5,2,1.0,104.0
727065,1416183,Entire home/apt,Santa Maria Maior,41,4.5,4,2.0,113.0
732032,2604984,Entire home/apt,Beato,16,4.5,5,2.0,64.0
732237,3811785,Entire home/apt,Misericórdia,184,4.5,4,1.0,58.0
732985,1277011,Entire home/apt,Misericórdia,25,5.0,2,1.0,75.0
734929,2477370,Entire home/apt,São Vicente,34,4.5,9,3.0,104.0
735472,3812367,Entire home/apt,Misericórdia,8,4.5,8,2.0,147.0
736099,3841323,Entire home/apt,Santo António,73,4.5,10,4.0,213.0
738122,1596764,Entire home/apt,Penha de França,18,4.5,3,1.0,58.0
739135,3865188,Entire home/apt,Santa Maria Maior,64,5.0,4,2.0,80.0
739227,3865513,Entire home/apt,Misericórdia,19,5.0,2,1.0,69.0
739340,2651881,Entire home/apt,Santo António,30,4.0,2,1.0,58.0
739761,3869807,Entire home/apt,Misericórdia,132,4.5,2,1.0,50.0
741252,671930,Entire home/apt,Parque das Nações,2,0.0,4,2.0,127.0
741257,671930,Entire home/apt,Parque das Nações,0,0.0,4,1.0,115.0
741631,2372087,Entire home/apt,Misericórdia,24,4.5,10,4.0,144.0
742502,914126,Entire home/apt,Santa Maria Maior,77,5.0,8,4.0,138.0
745641,3913558,Entire home/apt,Santo António,103,4.5,2,1.0,52.0
746644,3918145,Entire home/apt,Misericórdia,58,5.0,8,3.0,375.0
748394,2958491,Private room,Arroios,32,4.5,1,1.0,23.0
751725,4235131,Entire home/apt,Estrela,103,5.0,10,5.0,346.0
751806,3953109,Entire home/apt,Santa Maria Maior,13,4.0,6,2.0,81.0
753685,3964565,Entire home/apt,Misericórdia,217,5.0,4,1.0,75.0
754658,3964565,Entire home/apt,Santa Maria Maior,81,5.0,4,1.0,75.0
756329,2496172,Entire home/apt,Misericórdia,203,5.0,6,2.0,93.0
756583,3982638,Entire home/apt,Misericórdia,214,4.5,4,1.0,40.0
757653,176410,Entire home/apt,Estrela,165,4.5,3,0.0,46.0
757865,3991816,Entire home/apt,Alvalade,9,4.5,3,2.0,115.0
758145,3994096,Private room,Avenidas Novas,25,4.5,1,1.0,33.0
758927,3999677,Entire home/apt,Belém,10,5.0,4,2.0,69.0
760499,822877,Entire home/apt,Santa Maria Maior,197,5.0,4,1.0,79.0
760660,11093680,Entire home/apt,Santa Maria Maior,99,4.5,4,2.0,80.0
762250,4018139,Private room,Santa Clara,0,0.0,2,1.0,28.0
762993,4022596,Entire home/apt,Alvalade,16,5.0,1,1.0,58.0
763199,4023643,Private room,Olivais,319,4.5,1,1.0,25.0
764915,4032515,Entire home/apt,Misericórdia,236,5.0,2,1.0,85.0
766765,4043364,Entire home/apt,Misericórdia,213,5.0,4,1.0,91.0
767481,4015479,Entire home/apt,Penha de França,32,5.0,2,1.0,64.0
768070,4051595,Entire home/apt,Estrela,136,4.5,3,1.0,57.0
768904,4056012,Private room,Alvalade,0,0.0,1,1.0,58.0
771232,2508366,Entire home/apt,Misericórdia,243,4.5,5,2.0,78.0
773865,1029524,Entire home/apt,Santo António,35,4.5,16,6.0,208.0
774119,4084376,Private room,Santa Maria Maior,112,5.0,1,1.0,31.0
775737,4084376,Private room,Santa Maria Maior,16,5.0,2,1.0,45.0
776285,4094259,Entire home/apt,São Vicente,5,5.0,6,2.0,179.0
776361,3897446,Entire home/apt,Misericórdia,0,0.0,5,2.0,108.0
776952,815805,Entire home/apt,Estrela,29,4.5,6,2.0,109.0
778526,4065230,Entire home/apt,Santa Maria Maior,13,4.5,7,3.0,138.0
779574,4110611,Entire home/apt,Parque das Nações,0,0.0,2,1.0,104.0
782758,5435725,Entire home/apt,Santo António,24,4.5,8,3.0,98.0
783117,538862,Entire home/apt,Avenidas Novas,1,0.0,7,6.0,115.0
783486,3997692,Entire home/apt,Santo António,17,4.5,4,2.0,69.0
783713,4132554,Entire home/apt,Santo António,64,4.5,5,2.0,69.0
783766,4132746,Private room,Belém,49,4.5,3,1.0,22.0
785086,1549585,Entire home/apt,Santa Maria Maior,66,4.5,4,2.0,69.0
785197,3953109,Entire home/apt,Parque das Nações,5,4.5,6,3.0,108.0
785650,4141894,Entire home/apt,Santa Maria Maior,266,5.0,5,3.0,133.0
785822,4043364,Entire home/apt,Misericórdia,267,5.0,5,0.0,138.0
786080,4144397,Private room,Lumiar,60,5.0,2,1.0,29.0
786813,3634413,Entire home/apt,Santa Maria Maior,94,4.5,4,2.0,75.0
786894,4148222,Entire home/apt,Estrela,84,5.0,9,4.0,162.0
787004,3634413,Entire home/apt,Santa Maria Maior,78,4.5,7,3.0,98.0
787134,3634413,Entire home/apt,Belém,48,4.0,5,3.0,58.0
787414,4150684,Entire home/apt,Santo António,34,5.0,6,2.0,138.0
789535,4160345,Entire home/apt,Arroios,7,5.0,8,4.0,127.0
789789,4043364,Entire home/apt,Misericórdia,287,5.0,4,1.0,84.0
790764,1496930,Entire home/apt,Misericórdia,5,4.0,5,2.0,68.0
790828,1969293,Entire home/apt,Arroios,1,0.0,4,2.0,98.0
790907,4043364,Entire home/apt,Misericórdia,278,5.0,4,1.0,76.0
791190,4043364,Entire home/apt,Misericórdia,143,5.0,4,2.0,98.0
792377,60717,Entire home/apt,Misericórdia,78,5.0,4,1.0,150.0
794333,4184976,Entire home/apt,Misericórdia,119,4.5,6,2.0,137.0
795289,4189583,Entire home/apt,São Vicente,173,5.0,4,1.0,66.0
795692,4191238,Entire home/apt,Santa Maria Maior,32,4.5,6,1.0,80.0
796929,4197819,Entire home/apt,Arroios,17,5.0,4,1.0,115.0
797650,4200619,Entire home/apt,Areeiro,51,4.5,3,1.0,75.0
802589,4224147,Entire home/apt,Areeiro,117,5.0,4,1.0,45.0
803928,4231200,Entire home/apt,Santa Maria Maior,175,4.5,4,1.0,46.0
804623,4235131,Entire home/apt,Estrela,69,4.5,10,5.0,248.0
804869,4236958,Entire home/apt,Santa Maria Maior,126,4.5,2,1.0,52.0
804957,3455628,Entire home/apt,Arroios,207,4.5,4,1.0,58.0
805264,4239072,Entire home/apt,Santa Maria Maior,69,4.5,5,3.0,80.0
805293,815805,Entire home/apt,Santa Maria Maior,105,4.5,4,1.0,69.0
807198,4247599,Entire home/apt,Santa Maria Maior,70,4.5,6,2.0,93.0
